Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.01  278300/278400      std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [119]
                0.00    0.00  278300/1070787     void std::_Destroy<unsigned int*>(unsigned int*, unsigned int*) [111]
                0.00    0.00    3722/3722        void std::fill<unsigned int*, unsigned int>(unsigned int*, unsigned int*, unsigned int const&) [157]
                0.00    0.00    3722/3722        unsigned int* std::__uninitialized_move_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [177]
                0.00    0.00    3722/971043      std::vector<unsigned int, std::allocator<unsigned int> >::end() [126]
                0.00    0.00 1120644/2851868     std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() [228]
                0.00    0.00  285744/575574      __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [249]
                0.00    0.00  278300/1070887     std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [237]
                0.00    0.00    3722/3722        std::vector<unsigned int, std::allocator<unsigned int> >::_Temporary_value::_M_val() [279]
                0.00    0.00    3722/3722        std::vector<unsigned int, std::allocator<unsigned int> >::_Temporary_value::_Temporary_value<unsigned int const&>(std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned int const&) [282]
                0.00    0.00    3722/3822        __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&) [277]
                0.00    0.00    3722/3722        std::vector<unsigned int, std::allocator<unsigned int> >::_Temporary_value::~_Temporary_value() [283]
-----------------------------------------------
                0.00    0.07       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[22]     5.8    0.00    0.07       1         CATCH2_INTERNAL_TEST_18() [22]
                0.00    0.07      16/236         BigInteger::BigInteger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
                0.00    0.00       2/332         operator%(BigInteger const&, BigInteger const&) [28]
                0.00    0.00       2/597         operator/(BigInteger const&, BigInteger const&) [18]
                0.00    0.00       2/43556       operator*(BigInteger const&, BigInteger const&) [3]
                0.00    0.00       2/95893       operator+(BigInteger const&, BigInteger const&) <cycle 2> [6]
                0.00    0.00       2/95893       operator-(BigInteger const&, BigInteger const&) <cycle 2> [124]
                0.00    0.00       3/82369       BigInteger::BigInteger(long) [50]
                0.00    0.00       2/90          BigIntegerToString[abi:cxx11](BigInteger const&) [184]
                0.00    0.00      30/746486      BigInteger::~BigInteger() [63]
                0.00    0.00       1/58          BigInteger::operator-() const [199]
                0.00    0.00       8/10          std::enable_if<Detail::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger&, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger&>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger& const&> >::type Catch::operator==<BigInteger&>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&) [210]
                0.00    0.00       4/71          std::enable_if<Detail::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [204]
                0.00    0.00       1/13          std::enable_if<Detail::conjunction<Catch::Detail::is_ne_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator!=<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [209]
                0.00    0.00      28/490         operator"" _catch_sr(char const*, unsigned long) [298]
                0.00    0.00      18/325         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [317]
                0.00    0.00      16/249         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [324]
                0.00    0.00      14/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00      14/245         Catch::AssertionHandler::~AssertionHandler() [325]
                0.00    0.00      13/96          Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [338]
                0.00    0.00       8/10          Catch::BinaryExpr<BigInteger const&, BigInteger&>::~BinaryExpr() [382]
                0.00    0.00       5/86          Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr() [342]
                0.00    0.00       1/3           Catch::ExprLhs<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> Catch::operator<=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, 0>(Catch::Decomposer&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [418]
                0.00    0.00       1/3           std::enable_if<Detail::conjunction<Catch::Detail::is_eq_comparable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [417]
                0.00    0.00       1/3           Catch::BinaryExpr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::~BinaryExpr() [412]
-----------------------------------------------
                                                 <spontaneous>
[23]     5.7    0.07    0.00                 _init [23]
-----------------------------------------------
                0.00    0.00      48/73338118     BigInteger::operator double() const [212]
                0.00    0.00  135917/73338118     BigInteger::is_zero() const [147]
                0.07    0.00 73202153/73338118     BigInteger::operator[](unsigned long) const [11]
[24]     5.7    0.07    0.00 73338118         std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) const [24]
-----------------------------------------------
                0.00    0.06       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[25]     5.1    0.00    0.06       1         CATCH2_INTERNAL_TEST_78() [25]
                0.00    0.06      14/236         BigInteger::BigInteger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
                0.00    0.00       5/597         operator/(BigInteger const&, BigInteger const&) [18]
                0.00    0.00      18/746486      BigInteger::~BigInteger() [63]
                0.00    0.00       4/71          std::enable_if<Detail::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [204]
                0.00    0.00      14/249         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [324]
                0.00    0.00      14/325         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [317]
                0.00    0.00      10/490         operator"" _catch_sr(char const*, unsigned long) [298]
                0.00    0.00       5/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       5/245         Catch::AssertionHandler::~AssertionHandler() [325]
                0.00    0.00       4/96          Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [338]
                0.00    0.00       4/86          Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr() [342]
-----------------------------------------------
                0.00    0.00      32/426901      left_shift(BigInteger const&, unsigned long) [140]
                0.00    0.00      34/426901      operator-(BigInteger const&, BigInteger const&) <cycle 2> [124]
                0.00    0.00      37/426901      operator*(BigInteger const&, unsigned int) [9]
                0.00    0.00      58/426901      BigInteger::operator-() const [199]
                0.00    0.00      66/426901      operator/(BigInteger const&, BigInteger const&) [18]
                0.00    0.00      74/426901      BigInteger::toString[abi:cxx11]() const [185]
                0.00    0.00     138/426901      BigInteger::multiplyByTwo() const [183]
                0.00    0.00     288/426901      BigRational::BigRational(BigRational const&) [189]
                0.00    0.00     354/426901      operator*(BigInteger const&, BigInteger const&) [3]
                0.00    0.00     553/426901      BigRational::gcd(BigInteger const&, BigInteger const&) [29]
                0.00    0.00    3980/426901      operator+(BigInteger const&, BigInteger const&) <cycle 2> [6]
                0.00    0.03  193910/426901      BigInteger::rlz() [40]
                0.00    0.03  227377/426901      ABS(BigInteger const&) [57]
[26]     5.1    0.00    0.06  426901         BigInteger::BigInteger(BigInteger const&) [26]
